osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: 17625
Countdown: 0
SampleSet: Normal
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1
BeatDivisor: 4
GridSize: 4
TimelineZoom: 1.5

[Metadata]
Title:Lacrimosa
TitleUnicode:Lacrimosa
Artist:Caelus
ArtistUnicode:Caelus
Creator:Ryaldin
Version:Easy
Source:Lament
Tags:Mozart Requiem Metal Classic Symphony Minor latin
BeatmapID:2690655
BeatmapSetID:932207

[Difficulty]
HPDrainRate:6
CircleSize:4
OverallDifficulty:6
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"bg5.jpg",0,0
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
2625,375,4,1,2,60,1,0
17625,-100,4,1,2,75,0,1
35625,-100,4,1,2,75,0,1
44625,-100,4,1,2,40,0,0
145875,-100,4,1,2,75,0,1
172875,-100,4,1,2,60,0,0


[HitObjects]
192,192,17625,5,12,0:0:0:0:
192,192,18000,1,12,0:0:0:0:
320,192,18375,1,12,0:0:0:0:
320,192,18750,1,12,0:0:0:0:
64,192,19125,1,12,0:0:0:0:
192,192,19125,1,12,0:0:0:0:
320,192,19500,1,12,0:0:0:0:
448,192,19500,1,12,0:0:0:0:
192,192,19875,1,12,0:0:0:0:
64,192,20250,1,12,0:0:0:0:
448,192,20625,1,12,0:0:0:0:
64,192,21000,1,12,0:0:0:0:
192,192,21000,1,0,0:0:0:0:
320,192,21375,1,12,0:0:0:0:
320,192,21750,1,12,0:0:0:0:
64,192,22125,1,12,0:0:0:0:
448,192,22125,1,12,0:0:0:0:
448,192,22500,1,12,0:0:0:0:
64,192,22875,1,12,0:0:0:0:
64,192,23250,1,12,0:0:0:0:
320,192,23625,1,12,0:0:0:0:
192,192,23625,1,4,0:0:0:0:
64,192,24000,1,12,0:0:0:0:
448,192,24000,1,4,0:0:0:0:
320,192,24375,1,12,0:0:0:0:
192,192,24750,1,12,0:0:0:0:
64,192,25125,1,12,0:0:0:0:
320,192,25500,1,12,0:0:0:0:
448,192,25500,1,4,0:0:0:0:
192,192,25875,1,12,0:0:0:0:
64,192,26250,1,12,0:0:0:0:
320,192,26625,128,12,27375:0:0:0:0:
64,192,27750,128,12,28500:0:0:0:0:
448,192,28875,128,12,29625:0:0:0:0:
192,192,30000,128,12,30750:0:0:0:0:
320,192,31125,128,12,31875:0:0:0:0:
448,192,31125,128,4,31875:0:0:0:0:
192,192,32250,128,4,33000:0:0:0:0:
64,192,32250,128,4,33000:0:0:0:0:
192,192,33375,128,12,34125:0:0:0:0:
320,192,33375,128,12,34125:0:0:0:0:
64,192,34500,128,0,35250:0:0:0:0:
448,192,34500,128,0,35250:0:0:0:0:
64,192,35625,1,12,0:0:0:0:
448,192,35625,1,4,0:0:0:0:
448,192,36000,1,8,0:0:0:0:
64,192,36375,1,8,0:0:0:0:
192,192,36562,1,8,0:0:0:0:
320,192,36750,1,12,0:0:0:0:
320,192,37125,1,8,0:0:0:0:
320,192,37500,1,8,0:0:0:0:
192,192,37687,1,8,0:0:0:0:
64,192,37875,1,12,0:0:0:0:
448,192,38250,1,8,0:0:0:0:
192,192,38625,1,8,0:0:0:0:
64,192,38812,1,8,0:0:0:0:
448,192,39000,1,12,0:0:0:0:
448,192,39375,1,8,0:0:0:0:
192,192,39750,1,8,0:0:0:0:
320,192,39937,1,8,0:0:0:0:
448,192,40125,1,12,0:0:0:0:
320,192,40500,1,8,0:0:0:0:
192,192,40875,1,8,0:0:0:0:
64,192,41062,1,8,0:0:0:0:
448,192,41250,1,12,0:0:0:0:
448,192,41625,1,8,0:0:0:0:
320,192,42000,1,8,0:0:0:0:
192,192,42187,1,8,0:0:0:0:
64,192,42375,1,12,0:0:0:0:
